"gene","log2FoldChange","AveExpr","t","P.Value","padj","B","negLog10P","gene_symbol","sig","direction"
"ENSG00000117724",-0.351225736887678,1.96665287544259,-1.17500400355504,0.242575337046893,0.545413865086196,-5.30410981356555,0.263273825958217,"CENPF",FALSE,"NotSignificant"
"ENSG00000140948",0.23245009835617,3.02510378526198,1.17493763354276,0.242601777304318,0.545413865086196,-5.46175479506123,0.263273825958217,"ZCCHC14",FALSE,"NotSignificant"
"ENSG00000100068",-0.322933778236184,2.04462382100412,-1.1745809363017,0.242743912322588,0.545645417879588,-5.32170187073397,0.263089487483637,"LRP5L",FALSE,"NotSignificant"
"ENSG00000169976",-0.302110255367505,4.68847590544395,-1.17431727274272,0.242849013874938,0.545793664747786,-5.69470220420522,0.26297150967207,"SF3B5",FALSE,"NotSignificant"
"ENSG00000159063",-0.346268356108294,3.37741433493436,-1.17398107036495,0.242983077894141,0.545926342951529,-5.54902902331357,0.262865948884263,"ALG8",FALSE,"NotSignificant"
"ENSG00000197956",0.221207110456995,10.0202291158795,1.17391686901498,0.243008684813903,0.545926342951529,-5.65511010587822,0.262865948884263,"S100A6",FALSE,"NotSignificant"
"ENSG00000197713",-0.295109234740328,3.01929314683109,-1.17387464288569,0.243025527893063,0.545926342951529,-5.48546376025031,0.262865948884263,"RPE",FALSE,"NotSignificant"
"ENSG00000225032",-0.294878931410972,1.67855907781785,-1.17373395816918,0.243081649952476,0.545964440468418,-5.24783533626594,0.262835642663867,"AL162586.1",FALSE,"NotSignificant"
"ENSG00000153767",0.256260303855425,2.88532644323778,1.17355332889135,0.243153720270119,0.546038339930046,-5.43160288122657,0.262776862358495,"GTF2E1",FALSE,"NotSignificant"
"ENSG00000164855",-0.407351916354607,2.75141201280873,-1.17343791439036,0.243199778140331,0.546053810123104,-5.44214153967826,0.262764558232915,"TMEM184A",FALSE,"NotSignificant"
"ENSG00000130254",-0.16801415026819,5.88022798526009,-1.17298723195156,0.243379689195329,0.546369766034151,-5.77778647526243,0.262513340819608,"SAFB2",FALSE,"NotSignificant"
"ENSG00000177406",0.248109085031611,3.42952658826423,1.17097047725389,0.24418593309231,0.547978046719359,-5.53947882232952,0.261236840018588,"NINJ2-AS1",FALSE,"NotSignificant"
"ENSG00000264343",0.308015607700683,6.65586374038564,1.1709373602201,0.244199188235973,0.547978046719359,-5.78362626324604,0.261236840018588,"NOTCH2NLA",FALSE,"NotSignificant"
"ENSG00000116809",0.210494762989649,5.19652477575295,1.17090031433044,0.244214016517278,0.547978046719359,-5.74068741697311,0.261236840018588,"ZBTB17",FALSE,"NotSignificant"
"ENSG00000224875",0.4488714351156,3.06124971651087,1.17036212058357,0.24442951051856,0.54832173012674,-5.47609852336729,0.260964542576976,"EML4-AS1",FALSE,"NotSignificant"
"ENSG00000171310",0.268114951355954,5.94148184880185,1.17026379565233,0.244468894663479,0.54832173012674,-5.78060246692119,0.260964542576976,"CHST11",FALSE,"NotSignificant"
"ENSG00000090863",0.16485188516663,5.11585217224498,1.17022314517228,0.244485178571682,0.54832173012674,-5.74066571626027,0.260964542576976,"GLG1",FALSE,"NotSignificant"
"ENSG00000005206",-0.326790168365837,3.99008724674353,-1.17001102942552,0.244570161147231,0.548424097885403,-5.63400718983716,0.260883470460346,"SPPL2B",FALSE,"NotSignificant"
"ENSG00000102878",-0.500223040039419,1.5528508595785,-1.16987041937163,0.244626507092317,0.548462228268573,-5.23589341962674,0.260853276237635,"HSF4",FALSE,"NotSignificant"
"ENSG00000099995",-0.197152541208892,6.39449295674102,-1.16952015942152,0.24476690513315,0.548612443488177,-5.78402301375571,0.260734346062582,"SF3A1",FALSE,"NotSignificant"
"ENSG00000087903",-0.262147111847715,5.86169756141175,-1.16947190412073,0.244786252259355,0.548612443488177,-5.76903440834521,0.260734346062582,"RFX2",FALSE,"NotSignificant"
"ENSG00000255808",-0.599995687614548,1.17134351942961,-1.1694087765674,0.244811563800298,0.548612443488177,-5.14668017581409,0.260734346062582,"AP003065.2",FALSE,"NotSignificant"
"ENSG00000257614",0.602192305613504,1.33175115637026,1.16920450093532,0.244893482653503,0.548707817690852,-5.12206400692854,0.260658852168033,"AL133304.1",FALSE,"NotSignificant"
"ENSG00000284862",-0.354197510834704,2.3707683444329,-1.1688257788947,0.245045409805791,0.548959996481203,-5.38455917249665,0.260459302071701,"CCDC39",FALSE,"NotSignificant"
"ENSG00000105419",-0.369139486975657,2.31836523237093,-1.1683448180182,0.245238447458057,0.549304176737271,-5.38442906421637,0.260187098726588,"MEIS3",FALSE,"NotSignificant"
"ENSG00000139546",-0.339755080695753,2.10699312279634,-1.16797579741857,0.245386630264178,0.549547793174764,-5.34044387386789,0.259994531794673,"TARBP2",FALSE,"NotSignificant"
"ENSG00000008988",-0.231836964126687,7.66533922279625,-1.16766111201338,0.24551304468923,0.549565365233434,-5.7540998427093,0.259980645238847,"RPS20",FALSE,"NotSignificant"
"ENSG00000242114",-0.418625858539469,1.68472222885352,-1.16758883547978,0.245542085928333,0.549565365233434,-5.26046919877875,0.259980645238847,"MTFP1",FALSE,"NotSignificant"
"ENSG00000105810",-0.242936218439327,2.8481898709619,-1.1675765024534,0.245547041672382,0.549565365233434,-5.46372198426562,0.259980645238847,"CDK6",FALSE,"NotSignificant"
"ENSG00000032389",0.247080004952749,3.35409909580251,1.1675516941416,0.245557010539449,0.549565365233434,-5.5282229767339,0.259980645238847,"EIPR1",FALSE,"NotSignificant"
"ENSG00000106477",-0.374166297773034,2.11910965672083,-1.16738079391854,0.245625692182305,0.549565365233434,-5.33408844770611,0.259980645238847,"CEP41",FALSE,"NotSignificant"
"ENSG00000233927",0.32597359771783,7.51938168159764,1.16736758438597,0.245631001418085,0.549565365233434,-5.76639760136822,0.259980645238847,"RPS28",FALSE,"NotSignificant"
"ENSG00000138777",0.276212312064714,5.04406705260868,1.16691191123006,0.245814197618168,0.549689668130234,-5.74044852255685,0.259882425879814,"PPA2",FALSE,"NotSignificant"
"ENSG00000284196",-0.397851989902241,2.15270358745207,-1.16681617362567,0.245852699755857,0.549689668130234,-5.36022066630126,0.259882425879814,"AL158064.1",FALSE,"NotSignificant"
"ENSG00000131408",-0.170722218683682,5.80943149012587,-1.16662239503038,0.245930643488791,0.549689668130234,-5.78012504250622,0.259882425879814,"NR1H2",FALSE,"NotSignificant"
"ENSG00000176476",0.299109127756762,3.85847310872091,1.16660583169827,0.24593730658708,0.549689668130234,-5.59338460560802,0.259882425879814,"SGF29",FALSE,"NotSignificant"
"ENSG00000099797",-0.290915499378835,5.22892365297149,-1.16648189806187,0.245987166690593,0.549689668130234,-5.76628249711997,0.259882425879814,"TECR",FALSE,"NotSignificant"
"ENSG00000137267",-0.261949196362913,3.73698001353573,-1.16646625249738,0.245993461614133,0.549689668130234,-5.59965372145186,0.259882425879814,"TUBB2A",FALSE,"NotSignificant"
"ENSG00000142178",0.46629841713368,3.82568342242696,1.16642532239079,0.246009930202751,0.549689668130234,-5.59218691383618,0.259882425879814,"SIK1",FALSE,"NotSignificant"
"ENSG00000171051",0.289798103414064,9.43131594359567,1.16638888431568,0.246024592042346,0.549689668130234,-5.69380422954678,0.259882425879814,"FPR1",FALSE,"NotSignificant"
"ENSG00000256053",-0.312485670897292,3.50098953489535,-1.16633553313331,0.24604606044601,0.549689668130234,-5.5766235857966,0.259882425879814,"COA8",FALSE,"NotSignificant"
"ENSG00000089505",0.378897471705871,4.14953492997337,1.16624544674197,0.246082314042976,0.549689668130234,-5.63045424819058,0.259882425879814,"CMTM1",FALSE,"NotSignificant"
"ENSG00000175787",-0.348000666357225,1.8373601811835,-1.16610430857978,0.246139120111543,0.549689668130234,-5.28385553657752,0.259882425879814,"ZNF169",FALSE,"NotSignificant"
"ENSG00000197472",0.561298828366812,1.40958530651687,1.16605314301657,0.246159715812141,0.549689668130234,-5.15050489381685,0.259882425879814,"ZNF695",FALSE,"NotSignificant"
"ENSG00000124228",-0.147715348662565,3.99659675352728,-1.16566411610146,0.246316351077081,0.549951353357718,-5.63475897564039,0.259675724874275,"DDX27",FALSE,"NotSignificant"
"ENSG00000038427",-0.430068997515615,7.4198610440128,-1.16521122007403,0.246498791392739,0.550270560577451,-5.75862320477081,0.259423721280731,"VCAN",FALSE,"NotSignificant"
"ENSG00000249992",-0.408839249553519,2.52820622002421,-1.16494935123781,0.246604323932122,0.550390224620574,-5.42842683519186,0.259329288128366,"TMEM158",FALSE,"NotSignificant"
"ENSG00000054282",-0.217847547375016,4.70857224393992,-1.16486821515488,0.246637028099404,0.550390224620574,-5.71761177329249,0.259329288128366,"SDCCAG8",FALSE,"NotSignificant"
"ENSG00000071575",0.339441069639817,2.86312656410808,1.16478434906509,0.246670835910576,0.550390224620574,-5.43795136448404,0.259329288128366,"TRIB2",FALSE,"NotSignificant"
"ENSG00000184840",-0.222232293206173,4.94949754497689,-1.16449437380654,0.246787755113896,0.550449119460996,-5.7337872541128,0.25928281866964,"TMED9",FALSE,"NotSignificant"
"ENSG00000028528",0.213315709365831,6.4794694110257,1.16446755361851,0.246798571111228,0.550449119460996,-5.78907358892525,0.25928281866964,"SNX1",FALSE,"NotSignificant"
"ENSG00000159023",0.171752615622846,4.67472618034081,1.16441148126842,0.246821184955851,0.550449119460996,-5.70454867375444,0.25928281866964,"EPB41",FALSE,"NotSignificant"
"ENSG00000235151",0.461203504518734,3.2810042217094,1.16432722557929,0.246855167840911,0.550449119460996,-5.49596215251007,0.25928281866964,"AC131097.3",FALSE,"NotSignificant"
"ENSG00000180846",0.349020789930699,2.31990694756454,1.16421481560705,0.246900511379921,0.550462182815845,-5.34896565596962,0.259272512039278,"CSNK1G2-AS1",FALSE,"NotSignificant"
"ENSG00000259255",0.578494563775899,1.2427380044871,1.16385345104466,0.247046317418977,0.550677713965082,-5.14256003822239,0.259102499145801,"AC073941.1",FALSE,"NotSignificant"
"ENSG00000267265",0.477242485858548,2.4641207356504,1.16377944512936,0.247076185413642,0.550677713965082,-5.3732802877811,0.259102499145801,"AC011476.3",FALSE,"NotSignificant"
"ENSG00000107372",-0.191612516200302,6.81901594417159,-1.16335131151068,0.247249025884086,0.550931787338207,-5.78496811286645,0.258902169236206,"ZFAND5",FALSE,"NotSignificant"
"ENSG00000227543",0.367286699962269,2.13104793762761,1.16315263985143,0.247329260146566,0.550931787338207,-5.30930441289192,0.258902169236206,"SPAG5-AS1",FALSE,"NotSignificant"
"ENSG00000100100",0.199210032250263,5.12462655186878,1.16312136534123,0.247341892153517,0.550931787338207,-5.75079522220584,0.258902169236206,"PIK3IP1",FALSE,"NotSignificant"
"ENSG00000183624",-0.238573656058123,3.14200426018,-1.16310560650396,0.247348257438479,0.550931787338207,-5.51458636010919,0.258902169236206,"HMCES",FALSE,"NotSignificant"
"ENSG00000260620",-0.582802664725701,2.05793352321707,-1.16299624623873,0.247392433270024,0.550942158501182,-5.345625197951,0.258893993820373,"AC027688.2",FALSE,"NotSignificant"
"ENSG00000102119",-0.240494596038001,5.53266179057431,-1.16232122625518,0.247665230049109,0.551378482464323,-5.7744870558969,0.258550186234143,"EMD",FALSE,"NotSignificant"
"ENSG00000072818",0.283014885728363,6.28820119459435,1.16229055252129,0.247677631337781,0.551378482464323,-5.78959283896213,0.258550186234143,"ACAP1",FALSE,"NotSignificant"
"ENSG00000065268",-0.346686711587145,2.96464750827145,-1.16221788912874,0.247707010664519,0.551378482464323,-5.49118067559156,0.258550186234143,"WDR18",FALSE,"NotSignificant"
"ENSG00000164919",-0.243744145130438,5.38447528600051,-1.16207574320124,0.247764490382372,0.551384955941424,-5.7774272653325,0.25854508741551,"COX6C",FALSE,"NotSignificant"
"ENSG00000069020",-0.342974323057069,3.49087215836249,-1.16193328959201,0.247822104013731,0.551384955941424,-5.57521017971499,0.25854508741551,"MAST4",FALSE,"NotSignificant"
"ENSG00000166927",-0.287370332805304,6.22491918050782,-1.16187322644337,0.247846398673529,0.551384955941424,-5.78791182325992,0.25854508741551,"MS4A7",FALSE,"NotSignificant"
"ENSG00000010404",-0.141877153444472,6.36561155344188,-1.16181951854875,0.247868124157873,0.551384955941424,-5.79300815649347,0.25854508741551,"IDS",FALSE,"NotSignificant"
"ENSG00000099999",-0.337621712466377,1.94861245644977,-1.16149763349979,0.247998358821695,0.551586649702177,-5.312099694851,0.258386253792128,"RNF215",FALSE,"NotSignificant"
"ENSG00000152056",-0.332257513380667,2.69717101699634,-1.16139314258634,0.24804064627335,0.551592702136986,-5.46124020932249,0.258381488403735,"AP1S3",FALSE,"NotSignificant"
"ENSG00000240288",0.29527224704398,2.40065891501338,1.16120701023239,0.248115986672498,0.551613503047482,-5.36817372508823,0.258365111192285,"GHRLOS",FALSE,"NotSignificant"
"ENSG00000047457",-0.34764528664809,3.74345415602555,-1.16117452955367,0.248129135471685,0.551613503047482,-5.6192487566004,0.258365111192285,"CP",FALSE,"NotSignificant"
"ENSG00000172922",-0.191023989605289,3.69125500083473,-1.1607771399973,0.24829004637916,0.551656134124413,-5.59893475114864,0.258331548333571,"RNASEH2C",FALSE,"NotSignificant"
"ENSG00000172315",-0.295075733513249,1.9771915994028,-1.16076643441077,0.248294382306998,0.551656134124413,-5.31385334203673,0.258331548333571,"TP53RK",FALSE,"NotSignificant"
"ENSG00000166348",-0.368443315350618,3.10616422034262,-1.16062115807363,0.248353226776468,0.551656134124413,-5.52008024811053,0.258331548333571,"USP54",FALSE,"NotSignificant"
"ENSG00000150054",0.27391320666072,3.40207897794597,1.16057577691582,0.248371610532214,0.551656134124413,-5.53022122231546,0.258331548333571,"MPP7",FALSE,"NotSignificant"
"ENSG00000072121",0.217626443936436,4.63839594463049,1.16054630936305,0.248383548256453,0.551656134124413,-5.70887670150268,0.258331548333571,"ZFYVE26",FALSE,"NotSignificant"
"ENSG00000198695",-0.372289092745448,12.1217999344242,-1.16054090768523,0.248385736597011,0.551656134124413,-5.57309136453264,0.258331548333571,"MT-ND6",FALSE,"NotSignificant"
"ENSG00000242498",-0.306316086281402,1.81346953751991,-1.16027727493111,0.248492556746067,0.551726659636918,-5.2808368646602,0.25827603026472,"ARPIN",FALSE,"NotSignificant"
"ENSG00000259494",-0.38509522375092,1.47758835101165,-1.16026719237265,0.24849664269853,0.551726659636918,-5.21317985208845,0.25827603026472,"MRPL46",FALSE,"NotSignificant"
"ENSG00000104998",0.208104233132119,2.87341889224158,1.16015153618861,0.248543515725332,0.551742858714466,-5.45728062629705,0.25826327926458,"IL27RA",FALSE,"NotSignificant"
"ENSG00000286276",0.435281355268009,2.6445861942885,1.15985067637105,0.248665477271772,0.551925715434767,-5.40320139715782,0.258119370726832,"AL390066.3",FALSE,"NotSignificant"
"ENSG00000163964",-0.263842817739961,3.20568840813422,-1.15968859686585,0.24873119810593,0.551983704679205,-5.52806725880311,0.258073743054066,"PIGX",FALSE,"NotSignificant"
"ENSG00000265666",0.272005795139865,4.32010553847645,1.15927668998124,0.248898275655294,0.552266570254728,-5.6714927532923,0.25785124465122,"RARA-AS1",FALSE,"NotSignificant"
"ENSG00000170100",-0.383033048883167,1.89339808271161,-1.15903574812688,0.248996043294158,0.552395582362166,-5.31493676036337,0.257749803234981,"ZNF778",FALSE,"NotSignificant"
"ENSG00000134318",0.235367815997845,3.72559520877701,1.15882782061703,0.249080436493084,0.552494887056497,-5.58819029833257,0.257671736707873,"ROCK2",FALSE,"NotSignificant"
"ENSG00000232878",0.496634334398356,3.24650890597127,1.15863155893535,0.249160113388319,0.552528959150207,-5.52186302434876,0.257644954802052,"DPYD-AS1",FALSE,"NotSignificant"
"ENSG00000181404",-0.146724567888067,5.59016519741096,-1.158594737439,0.249175063924923,0.552528959150207,-5.78166110534684,0.257644954802052,"WASHC1",FALSE,"NotSignificant"
"ENSG00000181444",0.255315499325645,4.6686877938556,1.15833675554858,0.249279829475892,0.5526733623924,-5.70660379344621,0.257531466926777,"ZNF467",FALSE,"NotSignificant"
"ENSG00000142875",-0.385266420565093,1.83075212478287,-1.15790837326775,0.2494538629844,0.552971267906745,-5.27553956059928,0.257297433819585,"PRKACB",FALSE,"NotSignificant"
"ENSG00000153266",0.457093050253293,1.54420669789665,1.15749418934704,0.24962221014835,0.553256475624507,-5.2154527413324,0.257073494144434,"FEZF2",FALSE,"NotSignificant"
"ENSG00000225233",0.452713960581982,1.49195647083374,1.15699334027742,0.249825890301827,0.553619891384164,-5.19307437670901,0.256788314210286,"AL592402.1",FALSE,"NotSignificant"
"ENSG00000131652",-0.229880134730446,2.98878130920162,-1.15665926451503,0.249961814234795,0.553833066155003,-5.49984912118557,0.256621118615801,"THOC6",FALSE,"NotSignificant"
"ENSG00000251580",-0.389215154710777,1.55718451206325,-1.15643227651201,0.25005419772288,0.553949717218285,-5.25580352254726,0.256529654993078,"LINC02482",FALSE,"NotSignificant"
"ENSG00000018189",-0.210856975383191,4.43586708084931,-1.15554679671936,0.250414816693722,0.554651844545345,-5.70437194602981,0.255979538386671,"RUFY3",FALSE,"NotSignificant"
"ENSG00000256746",0.58781805276677,1.1323972809926,1.15545870978067,0.250450710954232,0.554651844545345,-5.15359963157225,0.255979538386671,"MADD-AS1",FALSE,"NotSignificant"
"ENSG00000116209",0.165475978585208,6.58789452735202,1.15528697071524,0.25052070282143,0.554681840531479,-5.80094337506243,0.255956052051701,"TMEM59",FALSE,"NotSignificant"
"ENSG00000274422",-0.503659113219946,2.95674723454403,-1.15523022823662,0.250543831133113,0.554681840531479,-5.52779954874568,0.255956052051701,"AC245060.5",FALSE,"NotSignificant"
"ENSG00000144791",-0.216527960473961,3.31445713179144,-1.15462934138887,0.250788846190975,0.555011776400728,-5.54797807392517,0.255697801793373,"LIMD1",FALSE,"NotSignificant"
"ENSG00000231616",-0.493028450065131,1.96260946434996,-1.15458716353055,0.250806050821828,0.555011776400728,-5.34340708717594,0.255697801793373,"AL354733.2",FALSE,"NotSignificant"
"ENSG00000244115",0.344199556249252,4.46538788945643,1.15447896120996,0.250850191093075,0.555011776400728,-5.68740085907801,0.255697801793373,"DNAJC25-GNG10",FALSE,"NotSignificant"
"ENSG00000275216",-0.44058073106044,2.39029631484622,-1.15446421418304,0.25085620745044,0.555011776400728,-5.41691023266294,0.255697801793373,"AL161431.1",FALSE,"NotSignificant"
"ENSG00000131263",0.197818494303772,4.85567908039824,1.15432127954931,0.250914525908494,0.555011776400728,-5.72697307127957,0.255697801793373,"RLIM",FALSE,"NotSignificant"
"ENSG00000116793",-0.220058875373468,4.90450024928314,-1.15427912170439,0.250931728473839,0.555011776400728,-5.74696674422305,0.255697801793373,"PHTF1",FALSE,"NotSignificant"
"ENSG00000099977",0.285138992976015,4.20940393643427,1.15408512476429,0.251010899943085,0.555098819179338,-5.6574159094787,0.255629696509687,"DDT",FALSE,"NotSignificant"
"ENSG00000060982",-0.222187614568068,5.11380572173494,-1.15390179928549,0.251085732558706,0.555176240698004,-5.76089394820176,0.255569128206197,"BCAT1",FALSE,"NotSignificant"
"ENSG00000270087",-0.636281260655862,0.917206954552953,-1.1536836105183,0.251174816779666,0.555227169410534,-5.13318297704859,0.255529290326313,"AC010997.3",FALSE,"NotSignificant"
"ENSG00000077721",0.164257173858265,5.4890074380034,1.15365029877553,0.251188419587708,0.555227169410534,-5.77636984863803,0.255529290326313,"UBE2A",FALSE,"NotSignificant"
"ENSG00000104081",0.299709284886501,3.40215887545519,1.15353510294234,0.251235463678056,0.555243119710808,-5.54511563997426,0.255516814301584,"BMF",FALSE,"NotSignificant"
"ENSG00000269971",0.824331657680469,2.70413002688922,1.1533185355832,0.251323923111894,0.555320856343802,-5.37863722781821,0.255456015299393,"AL020997.2",FALSE,"NotSignificant"
"ENSG00000183020",-0.203733108491909,5.30497676297887,-1.15312158872793,0.251404387451961,0.555320856343802,-5.7699679454625,0.255456015299393,"AP2A2",FALSE,"NotSignificant"
"ENSG00000269958",-0.297482505529688,3.43937182370672,-1.15310409956513,0.251411533681434,0.555320856343802,-5.57154336196632,0.255456015299393,"AL049840.6",FALSE,"NotSignificant"
"ENSG00000173575",-0.203408476078626,8.2085622744174,-1.15305897560666,0.251429972400981,0.555320856343802,-5.75085674231824,0.255456015299393,"CHD2",FALSE,"NotSignificant"
"ENSG00000139190",0.306410953484862,3.59120244804749,1.15257016408909,0.251629773684222,0.555643333067073,-5.58502050850977,0.255203892203569,"VAMP1",FALSE,"NotSignificant"
"ENSG00000262370",0.37222782328848,1.80039187768098,1.15250677485328,0.251655692201815,0.555643333067073,-5.23680128444876,0.255203892203569,"AC108134.3",FALSE,"NotSignificant"
"ENSG00000125449",0.266304911098362,2.69338530914244,1.15207007210024,0.251834302025886,0.555949644424842,-5.43227186107179,0.254964543199961,"ARMC7",FALSE,"NotSignificant"
"ENSG00000227704",-0.691716347727465,0.408905440918832,-1.15168876540759,0.251990328348014,0.556206011320402,-5.04352019847596,0.254764321712112,"AL354892.1",FALSE,"NotSignificant"
"ENSG00000048544",-0.252808742089403,2.30902608956274,-1.15127288829715,0.252160578390756,0.556384472199225,-5.38173863770484,0.254624998975271,"MRPS10",FALSE,"NotSignificant"
"ENSG00000167657",0.213461656402576,4.31135279601449,1.15118367456685,0.252197110926124,0.556384472199225,-5.68517966046076,0.254624998975271,"DAPK3",FALSE,"NotSignificant"
"ENSG00000181220",-0.224215026537486,4.35285584577424,-1.15103564923339,0.252257734744912,0.556384472199225,-5.69963120788418,0.254624998975271,"ZNF746",FALSE,"NotSignificant"
"ENSG00000178234",-0.193987009711757,3.79667080851469,-1.15102279435975,0.252262999948228,0.556384472199225,-5.62870810224362,0.254624998975271,"GALNT11",FALSE,"NotSignificant"
"ENSG00000109381",0.209880240893445,6.01343860290198,1.15100392163604,0.252270730132078,0.556384472199225,-5.80663288045787,0.254624998975271,"ELF2",FALSE,"NotSignificant"
"ENSG00000131462",-0.326506951992631,2.48900612880234,-1.1508092216437,0.252350488157733,0.556387827080927,-5.42719992267292,0.254622380278505,"TUBG1",FALSE,"NotSignificant"
"ENSG00000167874",0.419703069137218,5.21865202875769,1.15071755068732,0.252388046946178,0.556387827080927,-5.76178986679846,0.254622380278505,"TMEM88",FALSE,"NotSignificant"
"ENSG00000140526",-0.174988085707745,6.20903570426412,-1.15070794728702,0.252391981813341,0.556387827080927,-5.80635772600482,0.254622380278505,"ABHD2",FALSE,"NotSignificant"
"ENSG00000204574",0.180814496224676,5.08189098977831,1.14992133943856,0.252714431272179,0.557010574919438,-5.75340168063362,0.254136559609822,"ABCF1",FALSE,"NotSignificant"
"ENSG00000244509",0.267643508997112,3.45001933534813,1.14958436874348,0.252852652665942,0.557219331920937,-5.543479740521,0.253973824766117,"APOBEC3C",FALSE,"NotSignificant"
"ENSG00000271869",0.56095532314395,0.653265107947919,1.14942172827851,0.252919384966369,0.557219331920937,-5.05176781843285,0.253973824766117,"AC026979.2",FALSE,"NotSignificant"
"ENSG00000259380",-0.471148946584846,3.97297797523538,-1.14939816699763,0.252929053324417,0.557219331920937,-5.67619165286023,0.253973824766117,"AC087473.1",FALSE,"NotSignificant"
"ENSG00000161016",-0.25683375682978,8.03270437288623,-1.14907157621026,0.25306309655645,0.557265665886673,-5.76112493777308,0.253937713762927,"RPL8",FALSE,"NotSignificant"
"ENSG00000226822",-0.372223302082926,1.63475627270359,-1.1490576213612,0.25306882518724,0.557265665886673,-5.26481570141948,0.253937713762927,"LINC02785",FALSE,"NotSignificant"
"ENSG00000188931",-0.668114114889664,1.67315689691775,-1.14905474895319,0.25307000435611,0.557265665886673,-5.2571417030751,0.253937713762927,"CFAP126",FALSE,"NotSignificant"
"ENSG00000138744",0.304625461051079,3.98330692282281,1.14887408989232,0.253144175552141,0.557326664160811,-5.62483578897693,0.253890178510483,"NAAA",FALSE,"NotSignificant"
"ENSG00000158050",0.316924154105805,6.22210801796727,1.14879226380165,0.253177775037844,0.557326664160811,-5.8080405731089,0.253890178510483,"DUSP2",FALSE,"NotSignificant"
"ENSG00000124313",-0.329624871922606,3.03392564167515,-1.14869519407566,0.253217637959585,0.557326664160811,-5.52476888155783,0.253890178510483,"IQSEC2",FALSE,"NotSignificant"
"ENSG00000062038",-0.472854252599304,2.13572692403747,-1.14821926700281,0.253413147624734,0.557448818547144,-5.36140468159264,0.253795000643801,"CDH3",FALSE,"NotSignificant"
"ENSG00000110880",-0.172843228346801,7.13130299797566,-1.14818973278834,0.253425283718345,0.557448818547144,-5.79408951290803,0.253795000643801,"CORO1C",FALSE,"NotSignificant"
"ENSG00000250698",0.496684443341105,1.21020896384551,1.1481726614333,0.253432298805556,0.557448818547144,-5.14688057075262,0.253795000643801,"AC131182.1",FALSE,"NotSignificant"
"ENSG00000138785",0.281738754692504,3.01477852088897,1.14817075277845,0.253433083132616,0.557448818547144,-5.4845477187162,0.253795000643801,"INTS12",FALSE,"NotSignificant"
"ENSG00000273112",0.433005988515895,2.78214095099675,1.14795237114975,0.253522834414457,0.557558263854227,-5.41802005481774,0.253709742901785,"AL590385.2",FALSE,"NotSignificant"
"ENSG00000039523",-0.226550557775643,5.49464900977085,-1.14784296538007,0.253567806834518,0.557569210580444,-5.7918323590153,0.253701216337961,"RIPOR1",FALSE,"NotSignificant"
"ENSG00000144028",-0.158984315151272,5.0663972383238,-1.14765460419496,0.253645247923087,0.557651537816709,-5.76312899709671,0.253637095822741,"SNRNP200",FALSE,"NotSignificant"
"ENSG00000148634",0.200961393757018,5.46295463158218,1.14738270839043,0.25375706210935,0.55780939811833,-5.79078284031132,0.253514172901544,"HERC4",FALSE,"NotSignificant"
"ENSG00000089157",-0.274382647725136,7.1901625438717,-1.14723955618814,0.253815945871243,0.557828274381443,-5.79180302785754,0.253499476630323,"RPLP0",FALSE,"NotSignificant"
"ENSG00000166987",0.196629552568195,6.41042744718668,1.14714050451591,0.253856695109056,0.557828274381443,-5.81237074717402,0.253499476630323,"MBD6",FALSE,"NotSignificant"
"ENSG00000005436",-0.27154852136786,2.26287226693066,-1.14707003227091,0.253885689760437,0.557828274381443,-5.37380361759937,0.253499476630323,"GCFC2",FALSE,"NotSignificant"
"ENSG00000228794",-0.290515294545216,3.1476659480512,-1.14690706688252,0.253952748152718,0.557868034556583,-5.54375319075427,0.253468522643057,"LINC01128",FALSE,"NotSignificant"
"ENSG00000179091",0.268756499380133,4.2724149002834,1.14683156969825,0.253983818616357,0.557868034556583,-5.67187827704115,0.253468522643057,"CYC1",FALSE,"NotSignificant"
"ENSG00000116954",0.248502180351882,5.33047796250027,1.14629463235853,0.254204869700246,0.55826560940314,-5.77782921682729,0.253159124982229,"RRAGC",FALSE,"NotSignificant"
"ENSG00000139726",0.197363714572899,4.15241719760802,1.14608658728527,0.254290556001016,0.55834577251522,-5.66593169761606,0.253096767750605,"DENR",FALSE,"NotSignificant"
"ENSG00000147155",-0.381514630716337,2.42297414055041,-1.14601153334446,0.254321473027161,0.55834577251522,-5.42210859796317,0.253096767750605,"EBP",FALSE,"NotSignificant"
"ENSG00000095564",-0.187021585047845,3.66920215139758,-1.14572055506653,0.254441360996958,0.558521022462383,-5.60939261089998,0.252960475605519,"BTAF1",FALSE,"NotSignificant"
"ENSG00000127946",0.231307082641497,6.07959849515093,1.14530646049703,0.254612043687937,0.558768987884491,-5.81122111086413,0.252767705572144,"HIP1",FALSE,"NotSignificant"
"ENSG00000167393",-0.322428126796541,3.37674622551852,-1.14524058473602,0.254639203992016,0.558768987884491,-5.57263501024966,0.252767705572144,"PPP2R3B",FALSE,"NotSignificant"
"ENSG00000204856",0.339623290917739,2.15550159448133,1.14515481939135,0.254674567751098,0.558768987884491,-5.3173800912898,0.252767705572144,"FAM216A",FALSE,"NotSignificant"
"ENSG00000214650",-0.380274624058855,1.54953309731935,-1.14484987029193,0.254800335943305,0.558865335886121,-5.24887163212181,0.252692827045842,"AC073592.1",FALSE,"NotSignificant"
